,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,미세먼지(PM10).mean,초미세먼지(PM2.5).mean
898,2019-07-19,대중공연,양다일 단독 콘서트 & 포레스텔라 전국투어 서울 공연,4136,4,올림픽홀,0.0,28.6,3000,34.47,N,송파구,올림픽공원,7575,11.2,7.8
899,2019-07-20,문화예술행사,오하영 팬미팅,224,1,뮤즈라이브,1.1,28.0,237,44.70000000000001,Y,송파구,올림픽공원,5933,5.3,2.1
900,2019-07-20,K리그,2019 K리그1 서울vs전북,8318,1,상암월드컵주경기장,1.1,28.0,2079,47.99,Y,마포구,디지털미디어시티,8450,7.1,3.5
901,2019-07-22,문화예술행사,CIX 데뷔 쇼케이스,2823,4,핸드볼경기장,0.1,26.7,6500,10.86,N,송파구,올림픽공원,5028,36.4,28.1
902,2019-07-25,문화예술행사,The cabaret,180,1,뮤즈라이브,9.7,26.3,237,75.95,N,송파구,올림픽공원,4757,16.8,12.8
903,2019-07-26,대중공연,레드벨벳 팬미팅,2337,2,올림픽홀,60.0,25.1,3000,38.95,N,송파구,올림픽공원,6907,10.1,9.4
904,2019-07-26,일반행사,K리그 올스타vs유벤투스FC,5216,2,상암월드컵주경기장,60.0,25.1,2079,38.026666666666664,N,마포구,디지털미디어시티,5682,14.3,14.0
905,2019-07-27,체육행사,문화체육관광부장관배 전국학생바둑대회,1600,2,핸드볼경기장,0.6,28.4,6500,12.31,Y,송파구,올림픽공원,5817,15.2,9.8
906,2019-07-30,문화예술행사,2019 러블리즈 콘서트,5428,7,올림픽홀,1.2,28.1,3000,25.85,N,송파구,올림픽공원,4649,16.0,8.2
907,2019-08-01,체육행사,2019년 8월 핸드볼팀 훈련,80,5,핸드볼보조경기장,26.9,26.3,5003,0.05,N,송파구,올림픽공원,6168,11.6,7.4
908,2019-08-02,K리그,2019 K리그1 서울vs대구,18578,1,상암월드컵주경기장,0.0,28.4,15000,27.85,N,마포구,디지털미디어시티,4470,16.7,11.9
909,2019-08-06,문화예술행사,2019 지코 단독콘서트,7591,7,핸드볼경기장,0.0,31.6,6500,16.68,N,송파구,올림픽공원,4766,18.8,11.9
910,2019-08-07,대중공연,LANY 내한공연,3230,2,올림픽홀,8.0,26.9,3000,53.83,N,송파구,올림픽공원,4829,22.2,14.5
911,2019-08-09,문화예술행사,2019 SF9 LIVE FANTASY #2 (가제),2400,3,올림픽홀,0.0,29.8,3000,26.67,N,송파구,올림픽공원,5722,24.0,13.8
912,2019-08-11,K리그,2019 K리그1 서울vs강원,15355,1,상암월드컵주경기장,6.7,30.4,5789,23.02,Y,마포구,디지털미디어시티,6013,19.2,9.3
913,2019-08-12,문화예술행사,2019 K-WORLD FESTA,8069,5,올림픽홀,56.2,26.6,3000,19.21,N,송파구,올림픽공원,4443,11.2,8.3
914,2019-08-12,문화예술행사,2019 K-WORLD FESTA,4789,5,핸드볼경기장,56.2,26.6,6500,5.26,N,송파구,올림픽공원,4443,11.2,8.3
915,2019-08-12,문화예술행사,2019 K-WORLD FESTA,12045,3,KSPO DOME(체조경기장),56.2,26.6,15000,20.24,N,송파구,올림픽공원,4443,11.2,8.3
916,2019-08-14,순수예술공연,정미정 아쟁 콘서트 - 달의 노래,103,1,K-아트홀,0.0,30.4,369,27.91,N,송파구,올림픽공원,4869,12.0,7.4
917,2019-08-16,대중공연,2019 B1A4 ♥ BANA [HAPPY GONG CHAN DAY],810,2,K-아트홀,0.1,25.9,369,72.04,N,송파구,올림픽공원,6044,21.1,12.2
918,2019-08-17,체육행사,2019 World open 국제대회 및 제16회 회장배 전국 댄스스포츠 선수권대회,500,2,핸드볼경기장,0.0,25.9,6500,3.85,Y,송파구,올림픽공원,3533,23.8,13.8
919,2019-08-26,문화예술행사,2019 세븐틴 콘서트,17119,8,KSPO DOME(체조경기장),0.0,26.4,15000,28.33,N,송파구,올림픽공원,5367,29.8,14.8
920,2019-08-26,체육행사,2019년 전국체육대회,11000,1,핸드볼경기장,0.0,26.4,6500,7.69,N,송파구,올림픽공원,5367,29.8,14.8
921,2019-08-29,대중공연,잔나비 단독 콘서트,5788,5,올림픽홀,36.9,23.4,3000,38.59,N,송파구,올림픽공원,5494,24.2,18.1
922,2019-08-29,체육행사,2019년 전국체육대회,1300,13,핸드볼보조경기장,36.9,23.4,5003,2.0,N,송파구,올림픽공원,5494,24.2,18.1
923,2019-09-01,문화예술행사,케빈오 팬미팅,194,1,뮤즈라이브,0.0,23.7,237,81.86,Y,송파구,올림픽공원,5705,15.8,9.5
924,2019-09-01,K리그,2019 K리그1 서울vs전북,11607,1,상암월드컵주경기장,0.0,23.7,2394,42.01,Y,마포구,디지털미디어시티,6887,20.5,11.1
925,2019-09-02,대중공연,뮤지컬 싯타르타(The Life Of siddhartha),10058,3,우리금융아트홀,0.0,24.4,1184,30.34,N,송파구,올림픽공원,5528,24.8,12.3
926,2019-09-03,체육행사,2019년 핸드볼팀 훈련,210,5,핸드볼보조경기장,0.0,24.1,5003,0.23,N,송파구,올림픽공원,5609,11.5,5.4
927,2019-09-04,문화예술행사,체인스모커스 내한공연,8586,3,KSPO DOME(체조경기장),22.7,22.8,15000,19.08,N,송파구,올림픽공원,5578,9.0,4.2
928,2019-09-04,문화예술행사,THE 1975 콘서트,4218,3,올림픽홀,22.7,22.8,3000,46.87,N,송파구,올림픽공원,5578,9.0,4.2
929,2019-09-05,체육행사,2019 회장배 코리아 인라인하키 챔피언십,1000,5,핸드볼경기장,36.4,23.0,6500,3.08,N,송파구,올림픽공원,5584,7.3,3.3
930,2019-09-07,문화예술행사,제10회 크레디아 파크콘서트,6246,3,KSPO DOME(체조경기장),2.8,25.7,15000,13.88,Y,송파구,올림픽공원,2646,12.9,2.7
931,2019-09-07,대중공연,PEPSI CONCERT 2019,2655,2,올림픽홀,2.8,25.7,3000,44.25,Y,송파구,올림픽공원,2646,12.9,2.7
932,2019-09-07,문화예술행사,기타연주회 <플레이더기타>,180,1,뮤즈라이브,2.8,25.7,237,75.95,Y,송파구,올림픽공원,2646,12.9,2.7
933,2019-09-07,문화예술행사,제10회 크레디아 파크콘서트,6246,3,KSPO DOME(체조경기장),2.8,25.7,15000,13.88,Y,송파구,올림픽공원,2646,12.9,2.7
934,2019-09-10,문화예술행사,랩소디 퀸 & 카운터피트 비틀즈 트리뷰트밴드 공연,0,2,핸드볼경기장,63.2,23.8,6500,0.0,N,송파구,올림픽공원,5481,11.4,7.6
935,2019-09-15,K리그,2019 K리그1 서울vs인천,15236,1,상암월드컵주경기장,0.0,24.2,15000,22.84,Y,마포구,디지털미디어시티,6179,10.8,7.7
936,2019-09-17,대중공연,YG CONCERT 2019(블랙핑크 팬미팅),5048,6,올림픽홀,0.0,23.5,3000,28.04,N,송파구,올림픽공원,6011,22.6,7.8
937,2019-09-20,문화예술행사,2019 RYU JUNYEOL BIRTHDAY FANMEETING,2958,2,핸드볼경기장,0.0,19.6,6500,22.75,N,송파구,올림픽공원,6004,19.7,6.9
938,2019-09-23,문화예술행사,2019 션 멘데스 & 더 월드 오브 한스 짐머 내한공연,10900,8,KSPO DOME(체조경기장),0.0,20.0,15000,18.46,N,송파구,올림픽공원,5644,14.2,7.1
939,2019-09-25,K리그,2019 K리그1 서울vs경남,8429,1,상암월드컵주경기장,0.0,20.9,11000,12.64,N,마포구,디지털미디어시티,5618,25.7,16.599999999999998
940,2019-09-26,문화예술행사,2019윤종신콘서트,2744,4,올림픽홀,0.0,22.9,3000,22.87,N,송파구,올림픽공원,6073,23.4,12.6
941,2019-09-29,K리그,2019 K리그1 서울vs상주,13914,1,상암월드컵주경기장,0.0,22.6,12166,20.86,Y,마포구,디지털미디어시티,7070,24.666666666666668,16.833333333333332
942,2019-10-02,체육행사,2019년 전국체육대회,4150,9,우리금융아트홀,23.1,21.6,1184,38.95,N,송파구,올림픽공원,6034,8.8,5.5
943,2019-10-03,체육행사,2019 전국체육대회,2782,8,올림픽홀,4.6,22.4,3000,11.59,N,송파구,올림픽공원,3674,9.2,7.0
944,2019-10-03,체육행사,2019년 전국체육대회,100,3,KSPO DOME(체조경기장),4.6,22.4,15000,0.22,N,송파구,올림픽공원,3674,9.2,7.0
945,2019-10-07,문화예술행사,슈퍼주니어 8번째 콘서트,16538,8,KSPO DOME(체조경기장),25.4,14.8,15000,13.78,N,송파구,올림픽공원,5928,9.6,7.8
946,2019-10-08,기타축구,제100회 전국체육대회 4강 1차전,300,2,상암월드컵주경기장,0.0,14.7,4166,0.45,N,마포구,디지털미디어시티,5227,51.76666666666667,31.466666666666665
947,2019-10-08,기타축구,제100회 전국체육대회 4강 2차전,350,0,상암월드컵주경기장,0.0,14.7,2079,0.52,N,마포구,디지털미디어시티,10287,54.93333333333334,35.06666666666667
948,2019-10-10,기타축구,제100회 전국체육대회 결승,300,1,상암월드컵주경기장,0.0,15.2,4166,0.45,N,마포구,디지털미디어시티,5227,51.76666666666667,31.466666666666665
949,2019-10-11,문화예술행사,2019 W24 단독콘서트,298,3,뮤즈라이브,0.0,18.8,237,41.91,N,송파구,올림픽공원,6111,27.5,15.9
950,2019-10-11,체육행사,2019 전국장애인체육대회,2100,9,올림픽홀,0.0,18.8,3000,7.78,N,송파구,올림픽공원,6111,27.5,15.9
951,2019-10-12,체육행사,2019년 전국 장애인체육대회,3000,9,핸드볼경기장,0.0,17.9,6500,5.13,Y,송파구,올림픽공원,6249,24.4,9.5
952,2019-10-14,문화예술행사,그랜드 민트 페스티벌 2019 (GMF 2019),19029,7,KSPO DOME(체조경기장),0.0,14.4,15000,18.12,N,송파구,올림픽공원,5731,34.7,14.8
953,2019-10-16,기타축구,제39회 장애인체전 8강전 1경기,100,2,상암월드컵주경기장,0.0,14.6,11000,0.15,N,마포구,디지털미디어시티,3771,53.6,32.63333333333333
954,2019-10-16,기타축구,제39회 장애인체전 8강전 2경기,100,0,상암월드컵주경기장,0.0,14.6,11000,0.15,N,마포구,디지털미디어시티,3771,53.6,32.63333333333333
955,2019-10-16,기타축구,제39회 장애인체전 8강전 4경기,100,0,상암월드컵주경기장,0.0,14.6,11000,0.15,N,마포구,디지털미디어시티,3771,53.6,32.63333333333333
956,2019-10-16,기타축구,제39회 장애인체전 8강전 3경기,100,0,상암월드컵주경기장,0.0,14.6,11000,0.15,N,마포구,디지털미디어시티,3771,53.6,32.63333333333333
957,2019-10-18,기타축구,제39회 장애인체전 4강전 2경기,200,0,상암월드컵주경기장,0.0,17.0,3289,0.3,N,마포구,디지털미디어시티,11129,32.733333333333334,18.5
958,2019-10-18,기타축구,제39회 장애인체전 4강전 1경기,200,1,상암월드컵주경기장,0.0,17.0,3289,0.3,N,마포구,디지털미디어시티,11129,32.733333333333334,18.5
959,2019-10-19,기타축구,제39회 장애인체전 결승,200,1,상암월드컵주경기장,0.0,17.0,281,0.3,Y,마포구,디지털미디어시티,10969,35.333333333333336,22.400000000000002
960,2019-10-21,문화예술행사,2019 WINNER CONCERT,13557,8,KSPO DOME(체조경기장),0.0,17.1,15000,11.3,N,송파구,올림픽공원,5748,40.6,22.9
961,2019-10-21,문화예술행사,BoA 단독 콘서트,4056,7,올림픽홀,0.0,17.1,3000,19.31,N,송파구,올림픽공원,5748,40.6,22.9
962,2019-10-22,체육행사,2019 코리아오픈에어로빅대회겸 국제힙합대회,2600,7,핸드볼경기장,0.0,18.1,6500,5.71,N,송파구,올림픽공원,5794,32.7,16.8
963,2019-10-25,대중공연,스무살 단독콘서트 / 스웨덴세탁소 단독콘서트,462,3,K-아트홀,0.0,16.7,369,41.73,N,송파구,올림픽공원,6257,28.6,12.9
964,2019-11-01,문화예술행사,정민 2ND 콘서트(가제),314,3,뮤즈라이브,0.0,14.9,237,44.16,N,송파구,올림픽공원,5835,59.7,27.6
965,2019-11-01,체육행사,제7회 대한펜싱협회장배 전국남녀 클럽동호인 펜싱선수권대회,1200,4,핸드볼경기장,0.0,14.9,6500,4.62,N,송파구,올림픽공원,5835,59.7,27.6
966,2019-11-01,대중공연,세카이노 오와리 내한공연,3130,2,올림픽홀,0.0,14.9,3000,52.17,N,송파구,올림픽공원,5835,59.7,27.6
967,2019-11-03,K리그,2019 K리그1 파이널 서울vs울산,16135,1,상암월드컵주경기장,0.0,14.7,12208,29.7,Y,마포구,디지털미디어시티,7200,29.7,15.8
968,2019-11-05,문화예술행사,2019 AB6IX CONCERT,11341,7,KSPO DOME(체조경기장),0.0,12.4,15000,10.8,N,송파구,올림픽공원,5905,37.3,21.6
969,2019-11-08,대중공연,KBS불후의명곡 콘서트,1420,2,올림픽홀,0.0,6.8,3000,23.67,N,송파구,올림픽공원,6154,45.5,17.0
970,2019-11-11,문화예술행사,뉴이스트 팬미팅,15307,7,KSPO DOME(체조경기장),1.1,11.2,15000,23.65,N,송파구,올림픽공원,5665,30.2,14.8
971,2019-11-15,문화예술행사,2019 플라이투더스카이 20주년 기념 콘서트,3021,4,올림픽홀,18.8,5.6,3000,25.17,N,송파구,올림픽공원,6496,22.8,17.8
972,2019-11-16,문화예술행사,치과의사 밴드 연합 음악제,157,1,뮤즈라이브,0.0,6.8,237,66.24,Y,송파구,올림픽공원,5349,39.2,23.7
973,2019-11-17,문화예술행사,3인3색 콘서트,150,1,뮤즈라이브,21.1,8.3,237,63.29,Y,송파구,올림픽공원,3944,20.8,13.5
974,2019-11-18,문화예술행사,2019 아이유 아시아 투어 콘서트,4801,8,KSPO DOME(체조경기장),14.7,4.6,15000,22.37,N,송파구,올림픽공원,5517,90.2,12.9
975,2019-11-19,문화예술행사,2019 Stray Kids 단독콘서트 (가제),3933,7,올림픽홀,0.0,0.2,3000,18.73,N,송파구,올림픽공원,5594,25.7,4.8
976,2019-11-22,문화예술행사,Life in Concert,266,2,뮤즈라이브,0.0,9.7,237,56.12,N,송파구,올림픽공원,5758,43.0,16.8
977,2019-11-23,K리그,2020 K리그1 파이널 서울vs포항,16783,1,상암월드컵주경기장,0.0,12.1,11000,25.16,Y,마포구,디지털미디어시티,10435,37.8,18.8
978,2019-11-26,문화예술행사,2019 이승환 30주년 기념 콘서트,14533,7,KSPO DOME(체조경기장),0.0,6.6,15000,13.84,N,송파구,올림픽공원,5696,20.6,9.6
979,2019-11-28,문화예술행사,2019 국카스텐 하반기 전국투어 콘서트 [HAPPENING] - 서울공연,4188,5,올림픽홀,0.0,3.5,3000,27.92,N,송파구,올림픽공원,5688,23.4,8.3
980,2019-11-30,문화예술행사,ENOi 팬미팅 및 신곡공개,140,1,뮤즈라이브,0.0,4.1,237,59.07,Y,송파구,올림픽공원,4686,39.9,21.2
981,2019-12-01,문화예술행사,2019 지현우 팬미팅,190,1,K-아트홀,3.3,4.6,369,51.49,Y,송파구,올림픽공원,2892,36.1,27.6
982,2019-12-02,체육행사,제3회 오텍그룹회장배 전국보치아동호인대회,300,2,핸드볼경기장,0.0,-0.1,6500,2.31,N,송파구,올림픽공원,5530,16.8,4.3
983,2019-12-03,문화예술행사,2019 10cm 연말 단독 콘서트 - 서울공연,7444,7,올림픽홀,0.6,0.5,3000,35.45,N,송파구,올림픽공원,5460,28.8,15.2
