,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),최저기온(℃),최고기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,합계_하차,유동인구
1245,2022-04-05,KBO,키움 vs LG,2298,1,고척 스카이돔,0.0,10.3,4.9,15.8,16813,13.67,N,구로구,양천구청,6784,7011,13795
1246,2022-04-06,K리그,2022 K리그1 서울 vs 강원,3967,1,상암월드컵주경기장,0.0,11.7,8.0,17.0,66704,5.95,N,마포구,디지털미디어시티,13811,15078,28889
1247,2022-04-06,KBO,키움 vs LG,2304,1,고척 스카이돔,0.0,11.7,8.0,17.0,16813,13.7,N,구로구,양천구청,6658,6915,13573
1248,2022-04-06,대중공연,2022 Theatre 이문세 서울,2208,5,우리금융아트홀,0.0,11.7,8.0,17.0,1184,37.3,N,송파구,올림픽공원,4426,3869,8295
1249,2022-04-07,KBO,키움 vs LG,2055,1,고척 스카이돔,0.0,10.9,7.4,15.7,16813,12.22,N,구로구,양천구청,6669,6925,13594
1250,2022-04-07,문화예술행사,아스트로 아로하 팬미팅,3199,3,핸드볼경기장,0.0,10.9,7.4,15.7,6500,16.41,N,송파구,올림픽공원,4489,3855,8344
1251,2022-04-10,K리그,2022 K리그1 서울 vs 수원,14998,1,상암월드컵주경기장,0.0,18.2,12.7,25.1,66704,22.48,Y,마포구,디지털미디어시티,5984,5923,11907
1252,2022-04-11,문화예술행사,2022 싱어게인2 콘서트,4351,7,올림픽홀,0.0,19.6,13.4,26.6,3000,20.72,N,송파구,올림픽공원,4572,4054,8626
1253,2022-04-12,KBO,키움 vs NC,774,1,고척 스카이돔,0.5,19.3,15.9,26.4,16813,4.6,N,구로구,양천구청,6897,7208,14105
1254,2022-04-13,KBO,키움 vs NC,893,1,고척 스카이돔,1.3,13.1,12.0,15.9,16813,5.31,N,구로구,양천구청,6770,7060,13830
1255,2022-04-14,문화예술행사,2022 성시경 팬미팅,2608,3,핸드볼경기장,0.0,13.2,11.4,15.3,6500,13.37,N,송파구,올림픽공원,4496,3788,8284
1256,2022-04-14,KBO,키움 vs NC,1020,1,고척 스카이돔,0.0,13.2,11.4,15.3,16813,6.07,N,구로구,양천구청,6881,7048,13929
1257,2022-04-15,문화예술행사,하성운 쇼케이스,100,2,뮤즈라이브,0.0,13.3,7.5,19.3,237,21.1,N,송파구,올림픽공원,4715,3903,8618
1258,2022-04-20,대중공연,2022 빅마마 전국투어 콘서트,3765,5,올림픽홀,0.0,15.7,9.7,22.1,3000,25.1,N,송파구,올림픽공원,4552,3942,8494
1259,2022-04-22,KBO,키움 vs KIA,4289,1,고척 스카이돔,0.0,15.0,13.2,16.8,16813,25.51,N,구로구,양천구청,6940,7243,14183
1260,2022-04-23,KBO,키움 vs KIA,8338,1,고척 스카이돔,0.0,17.7,10.4,25.3,16813,49.59,Y,구로구,양천구청,5302,5117,10419
1261,2022-04-24,KBO,키움 vs KIA,7406,1,고척 스카이돔,0.3,18.5,15.0,24.5,16813,44.05,Y,구로구,양천구청,3612,3715,7327
1262,2022-04-25,대중공연,2022 WINNER CONCERT (가제),5497,7,올림픽홀,1.3,20.0,17.0,23.6,3000,26.18,N,송파구,올림픽공원,4422,3961,8383
1263,2022-04-26,문화예술행사,2022 몬스타엑스 콘서트,10533,7,핸드볼경기장,1.0,21.9,17.0,28.7,6500,23.15,N,송파구,올림픽공원,4665,3960,8625
1264,2022-04-29,KBO,키움 vs KT,1770,1,고척 스카이돔,15.5,13.4,10.7,16.5,16813,10.53,N,구로구,양천구청,7369,7559,14928
1265,2022-04-30,KBO,키움 vs KT,4075,1,고척 스카이돔,0.0,13.0,10.5,17.8,16813,24.24,Y,구로구,양천구청,4975,4924,9899
1266,2022-05-01,KBO,키움 vs KT,3213,1,고척 스카이돔,0.0,13.4,7.9,19.2,16813,19.11,Y,구로구,양천구청,3543,3747,7290
1267,2022-05-03,문화예술행사,풍류대장 TOP10 전국투어 콘서트,8664,6,올림픽홀,0.0,14.8,9.1,20.8,3000,48.13,N,송파구,올림픽공원,4832,4141,8973
1268,2022-05-06,KBO,키움 vs SSG,4627,1,고척 스카이돔,0.0,19.6,13.7,25.6,16813,27.52,N,구로구,양천구청,6836,6816,13652
1269,2022-05-07,KBO,키움 vs SSG,5637,1,고척 스카이돔,0.5,18.4,15.3,23.1,16813,33.53,Y,구로구,양천구청,4723,4583,9306
1270,2022-05-08,KBO,키움 vs SSG,4765,1,고척 스카이돔,2.0,15.3,11.7,18.2,16813,28.34,Y,구로구,양천구청,3362,3617,6979
1271,2022-05-08,K리그,2022 K리그1 서울 vs 수원FC,13197,1,상암월드컵주경기장,2.0,15.3,11.7,18.2,66704,19.78,Y,마포구,디지털미디어시티,5621,5933,11554
1272,2022-05-10,KBO,키움 vs 두산,3564,1,고척 스카이돔,0.0,19.9,13.6,26.3,16813,21.2,N,구로구,양천구청,7580,7780,15360
1273,2022-05-11,KBO,키움 vs 두산,2641,1,고척 스카이돔,0.0,19.7,16.6,25.2,16813,15.71,N,구로구,양천구청,7573,7785,15358
1274,2022-05-12,KBO,키움 vs 두산,2649,1,고척 스카이돔,0.0,20.9,14.1,28.1,16813,15.76,N,구로구,양천구청,7614,7749,15363
1275,2022-05-12,문화예술행사,(가제) 2022 볼빨간사춘기 상반기 단독 콘서트,5310,4,올림픽홀,0.0,20.9,14.1,28.1,3000,44.25,N,송파구,올림픽공원,5359,4680,10039
1276,2022-05-14,체육행사,제17회 회장배 전국 댄스스포츠 선수권대회,189,2,핸드볼경기장,0.0,15.7,11.9,20.0,6500,1.45,Y,송파구,올림픽공원,4782,4977,9759
1277,2022-05-15,K리그,2022 K리그1 서울 vs 포항,8892,1,상암월드컵주경기장,0.0,16.2,10.5,22.4,66704,13.33,Y,마포구,디지털미디어시티,6204,6595,12799
1278,2022-05-20,KBO,키움 vs 한화,3080,1,고척 스카이돔,0.0,20.6,15.6,25.8,16813,18.32,N,구로구,양천구청,8063,7997,16060
1279,2022-05-21,KBO,키움 vs 한화,6689,1,고척 스카이돔,0.0,20.1,16.1,26.0,16813,39.78,Y,구로구,양천구청,5796,5546,11342
1280,2022-05-21,K리그,2022 K리그1 서울 vs 성남,9560,1,상암월드컵주경기장,0.0,20.1,16.1,26.0,66704,14.33,Y,마포구,디지털미디어시티,9137,9102,18239
1281,2022-05-22,KBO,키움 vs 한화,5330,1,고척 스카이돔,0.0,20.3,15.7,25.8,16813,31.7,Y,구로구,양천구청,3820,3877,7697
1282,2022-05-25,K리그,2022 하나은행 FA컵 4R(16강전) FC서울 VS 제주 ,2354,1,상암월드컵주경기장,3.5,21.0,16.7,26.7,66704,3.53,N,마포구,디지털미디어시티,16004,17458,33462
1283,2022-05-28,K리그,2022 K리그1 서울 vs 김천,8609,1,상암월드컵주경기장,0.0,22.3,15.0,29.3,66704,12.91,Y,마포구,디지털미디어시티,8766,8869,17635
1284,2022-05-31,KBO,키움 vs 삼성,4100,1,고척 스카이돔,0.0,20.7,14.2,27.2,16813,24.39,N,구로구,양천구청,7845,7915,15760
1285,2022-06-01,KBO,키움 vs 삼성,7181,1,고척 스카이돔,0.0,22.1,16.2,28.6,16813,42.71,N,구로구,양천구청,4089,4084,8173
1286,2022-06-02,KBO,키움 vs 삼성,2477,1,고척 스카이돔,0.0,21.5,17.1,26.9,16813,14.73,N,구로구,양천구청,7476,7681,15157
1287,2022-06-02,문화예술행사,쇼다운 콘서트,4910,4,핸드볼경기장,0.0,21.5,17.1,26.9,6500,18.88,N,송파구,올림픽공원,5073,4354,9427
1288,2022-06-02,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 브라질,61633,2,상암월드컵주경기장,0.0,21.5,17.1,26.9,66704,92.4,N,마포구,디지털미디어시티,21006,17715,38721
1289,2022-06-02,문화예술행사,2022 정동원 첫번째 단독 콘서트 - 서울앵콜,5708,4,올림픽홀,0.0,21.5,17.1,26.9,3000,47.57,N,송파구,올림픽공원,5073,4354,9427
1290,2022-06-06,문화예술행사,포르테 디 콰트로 콘서트: 메타포닉,1476,1,올림픽홀,4.3,19.7,16.7,24.5,3000,49.2,N,송파구,올림픽공원,2544,2392,4936
1291,2022-06-07,KBO,키움 vs KT,1904,1,고척 스카이돔,0.0,20.6,15.1,25.1,16813,11.32,N,구로구,양천구청,7759,7861,15620
1292,2022-06-07,체육행사,2022 아시아펜싱선수권대회,2450,10,핸드볼경기장,0.0,20.6,15.1,25.1,6500,3.77,N,송파구,올림픽공원,5026,4462,9488
1293,2022-06-08,KBO,키움 vs KT,1342,1,고척 스카이돔,0.0,21.2,16.2,25.8,16813,7.98,N,구로구,양천구청,7822,7873,15695
1294,2022-06-09,KBO,키움 vs KT,1414,1,고척 스카이돔,2.6,20.9,18.5,24.5,16813,8.41,N,구로구,양천구청,7754,7686,15440
1295,2022-06-09,대중공연,2022 우주소녀 콘서트,3708,4,올림픽홀,2.6,20.9,18.5,24.5,3000,30.9,N,송파구,올림픽공원,4756,4106,8862
1296,2022-06-14,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 이집트,53769,2,상암월드컵주경기장,0.0,21.5,17.7,27.1,66704,80.61,N,마포구,디지털미디어시티,19324,18008,37332
1297,2022-06-14,대중공연,2022 (여자)아이들 콘서트,7220,6,올림픽홀,0.0,21.5,17.7,27.1,3000,40.11,N,송파구,올림픽공원,4968,4092,9060
1298,2022-06-14,KBO,키움 vs 두산,2536,1,고척 스카이돔,0.0,21.5,17.7,27.1,16813,15.08,N,구로구,양천구청,7750,7932,15682
1299,2022-06-15,KBO,키움 vs 두산,2062,1,고척 스카이돔,18.5,17.5,14.9,20.1,16813,12.26,N,구로구,양천구청,7453,7692,15145
1300,2022-06-16,KBO,키움 vs 두산,2349,1,고척 스카이돔,0.7,20.3,17.6,24.8,16813,13.97,N,구로구,양천구청,7884,7785,15669
1301,2022-06-17,KBO,키움 vs LG,4608,1,고척 스카이돔,0.0,22.5,16.5,28.1,16813,27.41,N,구로구,양천구청,7905,7757,15662
1302,2022-06-18,KBO,키움 vs LG,8705,1,고척 스카이돔,0.0,23.3,22.0,25.1,16813,51.78,Y,구로구,양천구청,5158,5070,10228
1303,2022-06-19,KBO,키움 vs LG,7849,1,고척 스카이돔,0.0,23.4,22.3,25.1,16813,46.68,Y,구로구,양천구청,4476,4220,8696
1304,2022-06-20,대중공연,iKON 2022 CONCERT (가제),4277,7,올림픽홀,0.0,25.2,22.0,29.0,3000,20.37,N,송파구,올림픽공원,4673,4103,8776
1305,2022-06-22,K리그,2022 K리그1 서울 vs 울산,8918,1,상암월드컵주경기장,0.0,25.9,21.9,31.0,66704,13.37,N,마포구,디지털미디어시티,16199,17769,33968
1306,2022-06-24,대중공연,대한민국 힐링 콘서트,1416,2,우리금융아트홀,19.1,22.6,20.6,24.9,1184,59.8,N,송파구,올림픽공원,4732,3949,8681
1307,2022-06-24,체육행사,제35회 국제오픈 한국사회인 검도대회,1950,3,핸드볼경기장,19.1,22.6,20.6,24.9,6500,10.0,N,송파구,올림픽공원,4732,3949,8681
1308,2022-06-25,K리그,2022 K리그1 서울 vs 인천,11158,1,상암월드컵주경기장,0.0,26.0,21.5,30.5,66704,16.73,Y,마포구,디지털미디어시티,8530,8530,17060
1309,2022-06-27,문화예술행사,2022 NC UNIVERSE UNIKON,7488,7,핸드볼경기장,6.1,26.8,25.4,28.1,6500,16.46,N,송파구,올림픽공원,4458,3840,8298
1310,2022-06-28,KBO,키움 vs KIA,7388,1,고척 스카이돔,6.3,26.9,25.7,27.9,16813,43.94,N,구로구,양천구청,7241,7447,14688
1311,2022-06-29,KBO,키움 vs KIA,7941,1,고척 스카이돔,37.8,25.1,24.4,26.1,16813,47.23,N,구로구,양천구청,7307,7550,14857
1312,2022-06-30,KBO,키움 vs KIA,7165,1,고척 스카이돔,176.2,22.3,21.2,24.5,16813,42.62,N,구로구,양천구청,7148,7328,14476
1313,2022-07-01,KBO,키움 vs 한화,3238,1,고척 스카이돔,0.0,26.6,21.9,30.9,16813,19.26,N,구로구,양천구청,7660,7605,15265
1314,2022-07-02,문화예술행사,지선 라이브 콘서트 [G선상의 아리아] (가제),180,1,뮤즈라이브,0.0,28.8,24.0,33.8,237,75.95,Y,송파구,올림픽공원,3633,3304,6937
1315,2022-07-02,KBO,키움 vs 한화,6692,1,고척 스카이돔,0.0,28.8,24.0,33.8,16813,39.8,Y,구로구,양천구청,4707,4621,9328
1316,2022-07-03,KBO,키움 vs 한화,5952,1,고척 스카이돔,0.0,29.3,24.4,34.2,16813,35.4,Y,구로구,양천구청,3490,3612,7102
1317,2022-07-05,문화예술행사,2022 스트릿 우먼 파이터 콘서트,6054,6,핸드볼경기장,0.0,29.2,26.7,33.1,6500,15.52,N,송파구,올림픽공원,4645,3830,8475
1318,2022-07-06,K리그,2022 K리그1 서울 vs 전북,8798,1,상암월드컵주경기장,16.1,29.5,26.2,33.3,66704,13.19,N,마포구,디지털미디어시티,15997,17913,33910
1319,2022-07-08,KBO,키움 vs NC,2500,1,고척 스카이돔,1.7,25.8,24.0,27.9,16813,14.87,N,구로구,양천구청,7573,7419,14992
1320,2022-07-09,KBO,키움 vs NC,4459,1,고척 스카이돔,0.1,26.9,24.0,30.9,16813,26.52,Y,구로구,양천구청,4860,4701,9561
1321,2022-07-10,KBO,키움 vs NC,4419,1,고척 스카이돔,0.0,29.2,24.6,35.1,16813,26.28,Y,구로구,양천구청,3407,3581,6988
1322,2022-07-13,일반행사,2022 쿠팡플레이시리즈 친선경기 (팀K리그 vs.토트넘) ,63234,8,상암월드컵주경기장,114.5,25.0,24.0,27.1,66704,94.8,N,마포구,디지털미디어시티,20706,17339,38045
1323,2022-07-16,K리그,2022 K리그1 서울 vs 대구,9085,1,상암월드컵주경기장,34.0,24.8,23.2,28.2,66704,13.62,Y,마포구,디지털미디어시티,8094,8070,16164
1324,2022-07-22,공공행사,국가공무원 7급 채용시험,400,2,핸드볼경기장,5.2,25.1,22.9,27.5,6500,3.08,N,송파구,올림픽공원,4473,3746,8219
1325,2022-07-22,KBO,키움 vs 삼성,4776,1,고척 스카이돔,5.2,25.1,22.9,27.5,16813,28.41,N,구로구,양천구청,7283,7346,14629
1326,2022-07-23,KBO,키움 vs 삼성,7057,1,고척 스카이돔,9.9,24.8,22.3,28.0,16813,41.97,Y,구로구,양천구청,4541,4520,9061
1327,2022-07-24,KBO,키움 vs 삼성,6897,1,고척 스카이돔,1.2,25.0,22.0,28.4,16813,41.02,Y,구로구,양천구청,3224,3304,6528
1328,2022-07-26,문화예술행사,2022 영탁 단독 콘서트,20193,6,KSPO DOME(체조경기장),0.0,28.9,24.4,33.1,15000,22.44,N,송파구,올림픽공원,4301,3610,7911
1329,2022-08-01,문화예술행사,2022 ITZY 단독 콘서트(가제),5266,7,핸드볼경기장,30.0,28.6,25.4,32.4,6500,11.57,N,송파구,올림픽공원,3697,3369,7066
1330,2022-08-01,문화예술행사,THE BOYZ ENCORE CONCERT,22537,7,KSPO DOME(체조경기장),30.0,28.6,25.4,32.4,15000,21.46,N,송파구,올림픽공원,3697,3369,7066
1331,2022-08-02,KBO,키움 vs SSG,6941,1,고척 스카이돔,33.5,26.8,25.5,28.5,16813,41.28,N,구로구,양천구청,6346,6529,12875
1332,2022-08-03,KBO,키움 vs SSG,7573,1,고척 스카이돔,51.1,27.1,25.2,30.0,16813,45.04,N,구로구,양천구청,6540,6609,13149
1333,2022-08-04,KBO,키움 vs SSG,6064,1,고척 스카이돔,0.0,28.9,26.0,32.9,16813,36.07,N,구로구,양천구청,6706,6713,13419
1334,2022-08-05,K리그,2022 K리그1 서울 vs 제주,7993,1,상암월드컵주경기장,0.0,29.4,27.0,32.7,66704,11.98,N,마포구,디지털미디어시티,14030,14956,28986
1335,2022-08-10,KBO,키움 vs 롯데,4352,1,고척 스카이돔,7.6,24.7,21.4,28.8,16813,25.88,N,구로구,양천구청,6919,7023,13942
1336,2022-08-11,KBO,키움 vs 롯데,4515,1,고척 스카이돔,38.8,25.0,23.4,27.5,16813,26.85,N,구로구,양천구청,6780,6905,13685
1337,2022-08-12,KBO,키움 vs 롯데,4710,1,고척 스카이돔,0.0,27.0,23.0,32.4,16813,28.01,N,구로구,양천구청,7069,6925,13994
1338,2022-08-15,문화예술행사,2022 나훈아 55주년 콘서트(가제),22388,7,KSPO DOME(체조경기장),0.9,28.1,26.6,29.8,15000,21.32,N,송파구,올림픽공원,2097,1907,4004
1339,2022-08-20,KBO,키움 vs SSG,7439,1,고척 스카이돔,0.0,28.2,25.7,32.0,16813,44.25,Y,구로구,양천구청,4831,4665,9496
1340,2022-08-20,체육행사,2022 문화체육관광부 전국학생바둑대회,900,2,핸드볼경기장,0.0,28.2,25.7,32.0,6500,6.92,Y,송파구,올림픽공원,5419,4877,10296
1341,2022-08-21,K리그,2022 K리그1 서울 vs 성남,8250,1,상암월드컵주경기장,0.0,28.1,24.7,32.0,66704,12.37,Y,마포구,디지털미디어시티,5743,6129,11872
1342,2022-08-21,KBO,키움 vs SSG,7183,1,고척 스카이돔,0.0,28.1,24.7,32.0,16813,42.72,Y,구로구,양천구청,3457,3523,6980
1343,2022-08-22,체육행사,2022 파워태권도최강전 파이널,1700,7,핸드볼경기장,3.2,26.8,22.9,30.2,6500,3.74,N,송파구,올림픽공원,4619,3930,8549
1344,2022-08-23,KBO,키움 vs KIA,6637,1,고척 스카이돔,2.2,25.4,22.4,30.2,16813,39.48,N,구로구,양천구청,7174,7368,14542
1345,2022-08-24,KBO,키움 vs KIA,8175,1,고척 스카이돔,0.0,24.8,22.4,27.9,16813,48.62,N,구로구,양천구청,7220,7348,14568
1346,2022-08-29,문화예술행사,2022 몬스타엑스 콘서트,13995,7,핸드볼경기장,2.2,21.0,19.5,22.5,6500,30.76,N,송파구,올림픽공원,4687,4012,8699
1347,2022-08-30,문화예술행사,소녀시대 팬미팅,7966,5,KSPO DOME(체조경기장),35.8,19.1,17.9,20.3,15000,10.62,N,송파구,올림픽공원,4471,3787,8258
1348,2022-08-30,KBO,키움 vs 롯데,4381,1,고척 스카이돔,35.8,19.1,17.9,20.3,16813,26.06,N,구로구,양천구청,7142,7343,14485
1349,2022-08-31,KBO,키움 vs 롯데,6685,1,고척 스카이돔,0.0,21.7,19.6,24.9,16813,39.76,N,구로구,양천구청,7340,7474,14814
1350,2022-09-01,대중공연,2022 이승환 당신이 원하는 바로 그 콘서트 앵콜공연,2140,4,우리금융아트홀,0.0,24.0,18.3,30.4,1184,45.19,N,송파구,올림픽공원,5158,4374,9532
1351,2022-09-01,KBO,키움 vs 한화,2799,1,고척 스카이돔,0.0,24.0,18.3,30.4,16813,16.65,N,구로구,양천구청,7567,7746,15313
1352,2022-09-02,KBO,키움 vs 한화,3156,1,고척 스카이돔,0.0,24.7,20.3,29.8,16813,18.77,N,구로구,양천구청,7799,7824,15623
1353,2022-09-04,K리그,2022 K리그1 서울 vs 수원,16931,1,상암월드컵주경기장,33.8,22.3,19.8,24.0,66704,25.38,Y,마포구,디지털미디어시티,5548,5793,11341
1354,2022-09-05,문화예술행사,2022 송골매 콘서트,10176,8,KSPO DOME(체조경기장),120.0,19.2,17.7,22.7,15000,8.48,N,송파구,올림픽공원,4333,3730,8063
1355,2022-09-08,KBO,키움 vs LG,6505,1,고척 스카이돔,0.0,23.2,16.7,29.5,16813,38.69,N,구로구,양천구청,7574,7759,15333
1356,2022-09-09,KBO,키움 vs LG,10074,1,고척 스카이돔,0.0,24.3,18.9,30.8,16813,59.92,N,구로구,양천구청,2979,2807,5786
1357,2022-09-10,K리그,2022 K리그1 서울 vs 수원FC,10674,1,상암월드컵주경기장,0.0,23.6,19.0,28.4,66704,16.0,Y,마포구,디지털미디어시티,4320,4295,8615
1358,2022-09-10,KBO,키움 vs KT,4017,1,고척 스카이돔,0.0,23.6,19.0,28.4,16813,23.89,Y,구로구,양천구청,2308,2426,4734
1359,2022-09-11,KBO,키움 vs KT,5009,1,고척 스카이돔,0.1,23.3,20.6,26.4,16813,29.79,Y,구로구,양천구청,3086,3033,6119
1360,2022-09-13,K리그,2022 K리그1 서울 vs 강원,5588,1,상암월드컵주경기장,0.0,24.3,21.8,26.4,66704,8.38,N,마포구,디지털미디어시티,15535,16844,32379
1361,2022-09-13,문화예술행사,2022 ENHYPEN 단독 콘서트,8109,7,핸드볼경기장,0.0,24.3,21.8,26.4,6500,17.82,N,송파구,올림픽공원,4833,4223,9056
1362,2022-09-13,문화예술행사,2022 Stray Kids 단독콘서트 (가제),17043,6,KSPO DOME(체조경기장),0.0,24.3,21.8,26.4,15000,18.94,N,송파구,올림픽공원,4833,4223,9056
1363,2022-09-17,KBO,키움 vs NC,5827,1,고척 스카이돔,4.3,25.6,23.3,29.4,16813,34.66,Y,구로구,양천구청,4983,4894,9877
1364,2022-09-18,KBO,키움 vs NC,4128,1,고척 스카이돔,0.0,27.1,23.0,32.5,16813,24.55,Y,구로구,양천구청,3642,3692,7334
1365,2022-09-20,KBO,키움 vs 삼성,4851,1,고척 스카이돔,0.0,19.9,16.1,24.6,16813,28.85,N,구로구,양천구청,7815,7945,15760
1366,2022-09-21,KBO,키움 vs 삼성,5407,1,고척 스카이돔,0.0,19.4,13.0,25.6,16813,32.16,N,구로구,양천구청,7888,7979,15867
1367,2022-09-22,KBO,키움 vs 두산,3063,1,고척 스카이돔,0.0,19.8,14.2,24.7,16813,18.22,N,구로구,양천구청,7726,7837,15563
1368,2022-09-23,KBO,키움 vs 두산,4040,1,고척 스카이돔,3.3,17.5,14.7,22.2,16813,24.03,N,구로구,양천구청,7892,7878,15770
1369,2022-09-24,KBO,키움 vs 롯데,9442,1,고척 스카이돔,0.0,18.5,12.3,24.2,16813,56.16,Y,구로구,양천구청,5427,5362,10789
1370,2022-09-26,문화예술행사,2022 김호중 콘서트 아리스트라,25034,7,KSPO DOME(체조경기장),0.0,20.0,14.8,25.4,15000,23.84,N,송파구,올림픽공원,5172,4528,9700
1371,2022-09-27,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 카메룬,54910,2,상암월드컵주경기장,0.0,20.9,14.0,28.0,66704,82.32,N,마포구,디지털미디어시티,20505,18504,39009
1372,2022-09-28,문화예술행사,GREAT Seoul INVASION 투어-서울,1537,5,핸드볼경기장,0.0,20.4,16.1,26.1,6500,4.73,N,송파구,올림픽공원,5335,4738,10073
1373,2022-10-01,K리그,2022 K리그1 파이널 서울 vs 대구,8111,1,상암월드컵주경기장,0.0,20.9,14.4,27.6,66704,12.16,Y,마포구,디지털미디어시티,8934,8813,17747
1374,2022-10-06,문화예술행사,2022 케플러 첫번째 팬미팅,1356,5,핸드볼경기장,0.0,15.8,12.7,19.1,6500,4.17,N,송파구,올림픽공원,5320,4672,9992
1375,2022-10-10,문화예술행사,BLACKPINK 2022 콘서트 (가제),19816,8,KSPO DOME(체조경기장),0.0,9.9,8.2,11.9,15000,16.51,N,송파구,올림픽공원,3730,4256,7986
1376,2022-10-11,문화예술행사,2022 LOONA WORLD TOUR in Seoul (가제),1987,6,핸드볼경기장,0.0,11.1,7.4,16.4,6500,5.09,N,송파구,올림픽공원,5256,4613,9869
1377,2022-10-12,K리그,2022 K리그1 파이널 서울 vs 김천,4572,1,상암월드컵주경기장,0.0,13.5,6.5,20.6,66704,6.85,N,마포구,디지털미디어시티,16768,18294,35062
1378,2022-10-16,K리그,2022 K리그1 파이널 서울 vs 성남,7746,1,상암월드컵주경기장,0.0,16.9,15.1,20.5,66704,11.61,Y,마포구,디지털미디어시티,6926,7430,14356
1379,2022-10-17,K리그,2022 하나은행 FA컵 결승전(1차전) FC서울 VS 전북,14705,1,상암월드컵주경기장,0.0,11.2,7.4,15.1,66704,22.05,N,마포구,디지털미디어시티,16310,17739,34049
1380,2022-10-20,공공행사,2022 브레이킹K 시리즈 3차대회,1080,4,핸드볼보조경기장,0.0,12.9,6.0,19.7,5003,5.4,N,송파구,올림픽공원,5174,4555,9729
